model	threshold	FPR	TPR	AUC	display_label	plot_color	AUC_display	source_file
binary_aquatic_dependence_nested_ttest_baseline	0.163652852138338	0.163716814159292	0.73015873015873	0.825537294563843	Binary aquatic-dependence model (AUC = 0.826)	#d95f0e	0.826	${ENDPOINT_FIX_ROOT}/10_reviewer_risk_controls/12B_nested_ttest_baseline_robustness/nested_ttest_baseline/nested_ttest_ROC_points.tsv
binary_aquatic_dependence_nested_ttest_baseline	0.161319940878012	0.168141592920354	0.73015873015873	0.825537294563843	Binary aquatic-dependence model (AUC = 0.826)	#d95f0e	0.826	${ENDPOINT_FIX_ROOT}/10_reviewer_risk_controls/12B_nested_ttest_baseline_robustness/nested_ttest_baseline/nested_ttest_ROC_points.tsv
binary_aquatic_dependence_nested_ttest_baseline	0.158778520840383	0.172566371681416	0.73015873015873	0.825537294563843	Binary aquatic-dependence model (AUC = 0.826)	#d95f0e	0.826	${ENDPOINT_FIX_ROOT}/10_reviewer_risk_controls/12B_nested_ttest_baseline_robustness/nested_ttest_baseline/nested_ttest_ROC_points.tsv
binary_aquatic_dependence_nested_ttest_baseline	0.156993479184181	0.176991150442478	0.73015873015873	0.825537294563843	Binary aquatic-dependence model (AUC = 0.826)	#d95f0e	0.826	${ENDPOINT_FIX_ROOT}/10_reviewer_risk_controls/12B_nested_ttest_baseline_robustness/nested_ttest_baseline/nested_ttest_ROC_points.tsv
binary_aquatic_dependence_nested_ttest_baseline	0.152500206016573	0.18141592920354	0.73015873015873	0.825537294563843	Binary aquatic-dependence model (AUC = 0.826)	#d95f0e	0.826	${ENDPOINT_FIX_ROOT}/10_reviewer_risk_controls/12B_nested_ttest_baseline_robustness/nested_ttest_baseline/nested_ttest_ROC_points.tsv
binary_aquatic_dependence_nested_ttest_baseline	0.151010757202482	0.18141592920354	0.746031746031746	0.825537294563843	Binary aquatic-dependence model (AUC = 0.826)	#d95f0e	0.826	${ENDPOINT_FIX_ROOT}/10_reviewer_risk_controls/12B_nested_ttest_baseline_robustness/nested_ttest_baseline/nested_ttest_ROC_points.tsv
binary_aquatic_dependence_nested_ttest_baseline	0.150498827674277	0.185840707964602	0.746031746031746	0.825537294563843	Binary aquatic-dependence model (AUC = 0.826)	#d95f0e	0.826	${ENDPOINT_FIX_ROOT}/10_reviewer_risk_controls/12B_nested_ttest_baseline_robustness/nested_ttest_baseline/nested_ttest_ROC_points.tsv
binary_aquatic_dependence_nested_ttest_baseline	0.147768071815748	0.190265486725664	0.746031746031746	0.825537294563843	Binary aquatic-dependence model (AUC = 0.826)	#d95f0e	0.826	${ENDPOINT_FIX_ROOT}/10_reviewer_risk_controls/12B_nested_ttest_baseline_robustness/nested_ttest_baseline/nested_ttest_ROC_points.tsv
binary_aquatic_dependence_nested_ttest_baseline	0.146929775587762	0.194690265486726	0.746031746031746	0.825537294563843	Binary aquatic-dependence model (AUC = 0.826)	#d95f0e	0.826	${ENDPOINT_FIX_ROOT}/10_reviewer_risk_controls/12B_nested_ttest_baseline_robustness/nested_ttest_baseline/nested_ttest_ROC_points.tsv
binary_aquatic_dependence_nested_ttest_baseline	0.143927490970172	0.194690265486726	0.761904761904762	0.825537294563843	Binary aquatic-dependence model (AUC = 0.826)	#d95f0e	0.826	${ENDPOINT_FIX_ROOT}/10_reviewer_risk_controls/12B_nested_ttest_baseline_robustness/nested_ttest_baseline/nested_ttest_ROC_points.tsv
binary_aquatic_dependence_nested_ttest_baseline	0.139449599028916	0.199115044247788	0.761904761904762	0.825537294563843	Binary aquatic-dependence model (AUC = 0.826)	#d95f0e	0.826	${ENDPOINT_FIX_ROOT}/10_reviewer_risk_controls/12B_nested_ttest_baseline_robustness/nested_ttest_baseline/nested_ttest_ROC_points.tsv
binary_aquatic_dependence_nested_ttest_baseline	0.132114577984329	0.199115044247788	0.777777777777778	0.825537294563843	Binary aquatic-dependence model (AUC = 0.826)	#d95f0e	0.826	${ENDPOINT_FIX_ROOT}/10_reviewer_risk_controls/12B_nested_ttest_baseline_robustness/nested_ttest_baseline/nested_ttest_ROC_points.tsv
binary_aquatic_dependence_nested_ttest_baseline	0.128621326831018	0.20353982300885	0.777777777777778	0.825537294563843	Binary aquatic-dependence model (AUC = 0.826)	#d95f0e	0.826	${ENDPOINT_FIX_ROOT}/10_reviewer_risk_controls/12B_nested_ttest_baseline_robustness/nested_ttest_baseline/nested_ttest_ROC_points.tsv
binary_aquatic_dependence_nested_ttest_baseline	0.127591388058639	0.207964601769911	0.777777777777778	0.825537294563843	Binary aquatic-dependence model (AUC = 0.826)	#d95f0e	0.826	${ENDPOINT_FIX_ROOT}/10_reviewer_risk_controls/12B_nested_ttest_baseline_robustness/nested_ttest_baseline/nested_ttest_ROC_points.tsv
binary_aquatic_dependence_nested_ttest_baseline	0.125297944666975	0.212389380530973	0.777777777777778	0.825537294563843	Binary aquatic-dependence model (AUC = 0.826)	#d95f0e	0.826	${ENDPOINT_FIX_ROOT}/10_reviewer_risk_controls/12B_nested_ttest_baseline_robustness/nested_ttest_baseline/nested_ttest_ROC_points.tsv
binary_aquatic_dependence_nested_ttest_baseline	0.120580261341682	0.216814159292035	0.777777777777778	0.825537294563843	Binary aquatic-dependence model (AUC = 0.826)	#d95f0e	0.826	${ENDPOINT_FIX_ROOT}/10_reviewer_risk_controls/12B_nested_ttest_baseline_robustness/nested_ttest_baseline/nested_ttest_ROC_points.tsv
binary_aquatic_dependence_nested_ttest_baseline	0.11941496008694	0.221238938053097	0.777777777777778	0.825537294563843	Binary aquatic-dependence model (AUC = 0.826)	#d95f0e	0.826	${ENDPOINT_FIX_ROOT}/10_reviewer_risk_controls/12B_nested_ttest_baseline_robustness/nested_ttest_baseline/nested_ttest_ROC_points.tsv
binary_aquatic_dependence_nested_ttest_baseline	0.117612002148757	0.225663716814159	0.777777777777778	0.825537294563843	Binary aquatic-dependence model (AUC = 0.826)	#d95f0e	0.826	${ENDPOINT_FIX_ROOT}/10_reviewer_risk_controls/12B_nested_ttest_baseline_robustness/nested_ttest_baseline/nested_ttest_ROC_points.tsv
binary_aquatic_dependence_nested_ttest_baseline	0.116290912117371	0.230088495575221	0.777777777777778	0.825537294563843	Binary aquatic-dependence model (AUC = 0.826)	#d95f0e	0.826	${ENDPOINT_FIX_ROOT}/10_reviewer_risk_controls/12B_nested_ttest_baseline_robustness/nested_ttest_baseline/nested_ttest_ROC_points.tsv
binary_aquatic_dependence_nested_ttest_baseline	0.115160126536028	0.230088495575221	0.793650793650794	0.825537294563843	Binary aquatic-dependence model (AUC = 0.826)	#d95f0e	0.826	${ENDPOINT_FIX_ROOT}/10_reviewer_risk_controls/12B_nested_ttest_baseline_robustness/nested_ttest_baseline/nested_ttest_ROC_points.tsv
binary_aquatic_dependence_nested_ttest_baseline	0.111595697300125	0.234513274336283	0.793650793650794	0.825537294563843	Binary aquatic-dependence model (AUC = 0.826)	#d95f0e	0.826	${ENDPOINT_FIX_ROOT}/10_reviewer_risk_controls/12B_nested_ttest_baseline_robustness/nested_ttest_baseline/nested_ttest_ROC_points.tsv
binary_aquatic_dependence_nested_ttest_baseline	0.109002335238827	0.238938053097345	0.793650793650794	0.825537294563843	Binary aquatic-dependence model (AUC = 0.826)	#d95f0e	0.826	${ENDPOINT_FIX_ROOT}/10_reviewer_risk_controls/12B_nested_ttest_baseline_robustness/nested_ttest_baseline/nested_ttest_ROC_points.tsv
binary_aquatic_dependence_nested_ttest_baseline	0.108664218352906	0.243362831858407	0.793650793650794	0.825537294563843	Binary aquatic-dependence model (AUC = 0.826)	#d95f0e	0.826	${ENDPOINT_FIX_ROOT}/10_reviewer_risk_controls/12B_nested_ttest_baseline_robustness/nested_ttest_baseline/nested_ttest_ROC_points.tsv
binary_aquatic_dependence_nested_ttest_baseline	0.108281577387008	0.247787610619469	0.793650793650794	0.825537294563843	Binary aquatic-dependence model (AUC = 0.826)	#d95f0e	0.826	${ENDPOINT_FIX_ROOT}/10_reviewer_risk_controls/12B_nested_ttest_baseline_robustness/nested_ttest_baseline/nested_ttest_ROC_points.tsv
binary_aquatic_dependence_nested_ttest_baseline	0.106746796945048	0.252212389380531	0.793650793650794	0.825537294563843	Binary aquatic-dependence model (AUC = 0.826)	#d95f0e	0.826	${ENDPOINT_FIX_ROOT}/10_reviewer_risk_controls/12B_nested_ttest_baseline_robustness/nested_ttest_baseline/nested_ttest_ROC_points.tsv
binary_aquatic_dependence_nested_ttest_baseline	0.106148698695027	0.256637168141593	0.793650793650794	0.825537294563843	Binary aquatic-dependence model (AUC = 0.826)	#d95f0e	0.826	${ENDPOINT_FIX_ROOT}/10_reviewer_risk_controls/12B_nested_ttest_baseline_robustness/nested_ttest_baseline/nested_ttest_ROC_points.tsv
binary_aquatic_dependence_nested_ttest_baseline	0.105728594369609	0.261061946902655	0.793650793650794	0.825537294563843	Binary aquatic-dependence model (AUC = 0.826)	#d95f0e	0.826	${ENDPOINT_FIX_ROOT}/10_reviewer_risk_controls/12B_nested_ttest_baseline_robustness/nested_ttest_baseline/nested_ttest_ROC_points.tsv
binary_aquatic_dependence_nested_ttest_baseline	0.101105364990154	0.261061946902655	0.80952380952381	0.825537294563843	Binary aquatic-dependence model (AUC = 0.826)	#d95f0e	0.826	${ENDPOINT_FIX_ROOT}/10_reviewer_risk_controls/12B_nested_ttest_baseline_robustness/nested_ttest_baseline/nested_ttest_ROC_points.tsv
binary_aquatic_dependence_nested_ttest_baseline	0.098560219285809	0.265486725663717	0.80952380952381	0.825537294563843	Binary aquatic-dependence model (AUC = 0.826)	#d95f0e	0.826	${ENDPOINT_FIX_ROOT}/10_reviewer_risk_controls/12B_nested_ttest_baseline_robustness/nested_ttest_baseline/nested_ttest_ROC_points.tsv
binary_aquatic_dependence_nested_ttest_baseline	0.0972546963193371	0.269911504424779	0.80952380952381	0.825537294563843	Binary aquatic-dependence model (AUC = 0.826)	#d95f0e	0.826	${ENDPOINT_FIX_ROOT}/10_reviewer_risk_controls/12B_nested_ttest_baseline_robustness/nested_ttest_baseline/nested_ttest_ROC_points.tsv
binary_aquatic_dependence_nested_ttest_baseline	0.0969786827573331	0.274336283185841	0.80952380952381	0.825537294563843	Binary aquatic-dependence model (AUC = 0.826)	#d95f0e	0.826	${ENDPOINT_FIX_ROOT}/10_reviewer_risk_controls/12B_nested_ttest_baseline_robustness/nested_ttest_baseline/nested_ttest_ROC_points.tsv
binary_aquatic_dependence_nested_ttest_baseline	0.095765312038803	0.278761061946903	0.80952380952381	0.825537294563843	Binary aquatic-dependence model (AUC = 0.826)	#d95f0e	0.826	${ENDPOINT_FIX_ROOT}/10_reviewer_risk_controls/12B_nested_ttest_baseline_robustness/nested_ttest_baseline/nested_ttest_ROC_points.tsv
binary_aquatic_dependence_nested_ttest_baseline	0.0934469214171293	0.283185840707965	0.80952380952381	0.825537294563843	Binary aquatic-dependence model (AUC = 0.826)	#d95f0e	0.826	${ENDPOINT_FIX_ROOT}/10_reviewer_risk_controls/12B_nested_ttest_baseline_robustness/nested_ttest_baseline/nested_ttest_ROC_points.tsv
binary_aquatic_dependence_nested_ttest_baseline	0.0932049578961209	0.287610619469027	0.80952380952381	0.825537294563843	Binary aquatic-dependence model (AUC = 0.826)	#d95f0e	0.826	${ENDPOINT_FIX_ROOT}/10_reviewer_risk_controls/12B_nested_ttest_baseline_robustness/nested_ttest_baseline/nested_ttest_ROC_points.tsv
binary_aquatic_dependence_nested_ttest_baseline	0.0927129015899923	0.292035398230089	0.80952380952381	0.825537294563843	Binary aquatic-dependence model (AUC = 0.826)	#d95f0e	0.826	${ENDPOINT_FIX_ROOT}/10_reviewer_risk_controls/12B_nested_ttest_baseline_robustness/nested_ttest_baseline/nested_ttest_ROC_points.tsv
binary_aquatic_dependence_nested_ttest_baseline	0.0903379534638824	0.29646017699115	0.80952380952381	0.825537294563843	Binary aquatic-dependence model (AUC = 0.826)	#d95f0e	0.826	${ENDPOINT_FIX_ROOT}/10_reviewer_risk_controls/12B_nested_ttest_baseline_robustness/nested_ttest_baseline/nested_ttest_ROC_points.tsv
binary_aquatic_dependence_nested_ttest_baseline	0.0881879396366111	0.300884955752212	0.80952380952381	0.825537294563843	Binary aquatic-dependence model (AUC = 0.826)	#d95f0e	0.826	${ENDPOINT_FIX_ROOT}/10_reviewer_risk_controls/12B_nested_ttest_baseline_robustness/nested_ttest_baseline/nested_ttest_ROC_points.tsv
binary_aquatic_dependence_nested_ttest_baseline	0.0855480930530947	0.305309734513274	0.80952380952381	0.825537294563843	Binary aquatic-dependence model (AUC = 0.826)	#d95f0e	0.826	${ENDPOINT_FIX_ROOT}/10_reviewer_risk_controls/12B_nested_ttest_baseline_robustness/nested_ttest_baseline/nested_ttest_ROC_points.tsv
binary_aquatic_dependence_nested_ttest_baseline	0.085107479309039	0.309734513274336	0.80952380952381	0.825537294563843	Binary aquatic-dependence model (AUC = 0.826)	#d95f0e	0.826	${ENDPOINT_FIX_ROOT}/10_reviewer_risk_controls/12B_nested_ttest_baseline_robustness/nested_ttest_baseline/nested_ttest_ROC_points.tsv
binary_aquatic_dependence_nested_ttest_baseline	0.0837479451542847	0.314159292035398	0.80952380952381	0.825537294563843	Binary aquatic-dependence model (AUC = 0.826)	#d95f0e	0.826	${ENDPOINT_FIX_ROOT}/10_reviewer_risk_controls/12B_nested_ttest_baseline_robustness/nested_ttest_baseline/nested_ttest_ROC_points.tsv
binary_aquatic_dependence_nested_ttest_baseline	0.0824811660681291	0.31858407079646	0.80952380952381	0.825537294563843	Binary aquatic-dependence model (AUC = 0.826)	#d95f0e	0.826	${ENDPOINT_FIX_ROOT}/10_reviewer_risk_controls/12B_nested_ttest_baseline_robustness/nested_ttest_baseline/nested_ttest_ROC_points.tsv
binary_aquatic_dependence_nested_ttest_baseline	0.0821104993971904	0.323008849557522	0.80952380952381	0.825537294563843	Binary aquatic-dependence model (AUC = 0.826)	#d95f0e	0.826	${ENDPOINT_FIX_ROOT}/10_reviewer_risk_controls/12B_nested_ttest_baseline_robustness/nested_ttest_baseline/nested_ttest_ROC_points.tsv
binary_aquatic_dependence_nested_ttest_baseline	0.0819791532019495	0.327433628318584	0.80952380952381	0.825537294563843	Binary aquatic-dependence model (AUC = 0.826)	#d95f0e	0.826	${ENDPOINT_FIX_ROOT}/10_reviewer_risk_controls/12B_nested_ttest_baseline_robustness/nested_ttest_baseline/nested_ttest_ROC_points.tsv
binary_aquatic_dependence_nested_ttest_baseline	0.0801764814563865	0.331858407079646	0.80952380952381	0.825537294563843	Binary aquatic-dependence model (AUC = 0.826)	#d95f0e	0.826	${ENDPOINT_FIX_ROOT}/10_reviewer_risk_controls/12B_nested_ttest_baseline_robustness/nested_ttest_baseline/nested_ttest_ROC_points.tsv
binary_aquatic_dependence_nested_ttest_baseline	0.0755724640664985	0.336283185840708	0.80952380952381	0.825537294563843	Binary aquatic-dependence model (AUC = 0.826)	#d95f0e	0.826	${ENDPOINT_FIX_ROOT}/10_reviewer_risk_controls/12B_nested_ttest_baseline_robustness/nested_ttest_baseline/nested_ttest_ROC_points.tsv
binary_aquatic_dependence_nested_ttest_baseline	0.0748293190108344	0.34070796460177	0.80952380952381	0.825537294563843	Binary aquatic-dependence model (AUC = 0.826)	#d95f0e	0.826	${ENDPOINT_FIX_ROOT}/10_reviewer_risk_controls/12B_nested_ttest_baseline_robustness/nested_ttest_baseline/nested_ttest_ROC_points.tsv
binary_aquatic_dependence_nested_ttest_baseline	0.0738860976318832	0.345132743362832	0.80952380952381	0.825537294563843	Binary aquatic-dependence model (AUC = 0.826)	#d95f0e	0.826	${ENDPOINT_FIX_ROOT}/10_reviewer_risk_controls/12B_nested_ttest_baseline_robustness/nested_ttest_baseline/nested_ttest_ROC_points.tsv
binary_aquatic_dependence_nested_ttest_baseline	0.0730732967534524	0.349557522123894	0.80952380952381	0.825537294563843	Binary aquatic-dependence model (AUC = 0.826)	#d95f0e	0.826	${ENDPOINT_FIX_ROOT}/10_reviewer_risk_controls/12B_nested_ttest_baseline_robustness/nested_ttest_baseline/nested_ttest_ROC_points.tsv
binary_aquatic_dependence_nested_ttest_baseline	0.0726216778917325	0.353982300884956	0.80952380952381	0.825537294563843	Binary aquatic-dependence model (AUC = 0.826)	#d95f0e	0.826	${ENDPOINT_FIX_ROOT}/10_reviewer_risk_controls/12B_nested_ttest_baseline_robustness/nested_ttest_baseline/nested_ttest_ROC_points.tsv
binary_aquatic_dependence_nested_ttest_baseline	0.0723716465971197	0.358407079646018	0.80952380952381	0.825537294563843	Binary aquatic-dependence model (AUC = 0.826)	#d95f0e	0.826	${ENDPOINT_FIX_ROOT}/10_reviewer_risk_controls/12B_nested_ttest_baseline_robustness/nested_ttest_baseline/nested_ttest_ROC_points.tsv
binary_aquatic_dependence_nested_ttest_baseline	0.071381707671535	0.36283185840708	0.80952380952381	0.825537294563843	Binary aquatic-dependence model (AUC = 0.826)	#d95f0e	0.826	${ENDPOINT_FIX_ROOT}/10_reviewer_risk_controls/12B_nested_ttest_baseline_robustness/nested_ttest_baseline/nested_ttest_ROC_points.tsv
binary_aquatic_dependence_nested_ttest_baseline	0.0699278099965394	0.36283185840708	0.825396825396825	0.825537294563843	Binary aquatic-dependence model (AUC = 0.826)	#d95f0e	0.826	${ENDPOINT_FIX_ROOT}/10_reviewer_risk_controls/12B_nested_ttest_baseline_robustness/nested_ttest_baseline/nested_ttest_ROC_points.tsv
binary_aquatic_dependence_nested_ttest_baseline	0.0695845096848419	0.367256637168142	0.825396825396825	0.825537294563843	Binary aquatic-dependence model (AUC = 0.826)	#d95f0e	0.826	${ENDPOINT_FIX_ROOT}/10_reviewer_risk_controls/12B_nested_ttest_baseline_robustness/nested_ttest_baseline/nested_ttest_ROC_points.tsv
binary_aquatic_dependence_nested_ttest_baseline	0.0695711349214536	0.371681415929204	0.825396825396825	0.825537294563843	Binary aquatic-dependence model (AUC = 0.826)	#d95f0e	0.826	${ENDPOINT_FIX_ROOT}/10_reviewer_risk_controls/12B_nested_ttest_baseline_robustness/nested_ttest_baseline/nested_ttest_ROC_points.tsv
binary_aquatic_dependence_nested_ttest_baseline	0.0679286896725997	0.371681415929204	0.841269841269841	0.825537294563843	Binary aquatic-dependence model (AUC = 0.826)	#d95f0e	0.826	${ENDPOINT_FIX_ROOT}/10_reviewer_risk_controls/12B_nested_ttest_baseline_robustness/nested_ttest_baseline/nested_ttest_ROC_points.tsv
binary_aquatic_dependence_nested_ttest_baseline	0.066601627418541	0.376106194690265	0.841269841269841	0.825537294563843	Binary aquatic-dependence model (AUC = 0.826)	#d95f0e	0.826	${ENDPOINT_FIX_ROOT}/10_reviewer_risk_controls/12B_nested_ttest_baseline_robustness/nested_ttest_baseline/nested_ttest_ROC_points.tsv
binary_aquatic_dependence_nested_ttest_baseline	0.066345242468347	0.380530973451327	0.841269841269841	0.825537294563843	Binary aquatic-dependence model (AUC = 0.826)	#d95f0e	0.826	${ENDPOINT_FIX_ROOT}/10_reviewer_risk_controls/12B_nested_ttest_baseline_robustness/nested_ttest_baseline/nested_ttest_ROC_points.tsv
binary_aquatic_dependence_nested_ttest_baseline	0.0659009830379284	0.384955752212389	0.841269841269841	0.825537294563843	Binary aquatic-dependence model (AUC = 0.826)	#d95f0e	0.826	${ENDPOINT_FIX_ROOT}/10_reviewer_risk_controls/12B_nested_ttest_baseline_robustness/nested_ttest_baseline/nested_ttest_ROC_points.tsv
binary_aquatic_dependence_nested_ttest_baseline	0.0656369601871565	0.389380530973451	0.841269841269841	0.825537294563843	Binary aquatic-dependence model (AUC = 0.826)	#d95f0e	0.826	${ENDPOINT_FIX_ROOT}/10_reviewer_risk_controls/12B_nested_ttest_baseline_robustness/nested_ttest_baseline/nested_ttest_ROC_points.tsv
binary_aquatic_dependence_nested_ttest_baseline	0.0652521498279773	0.393805309734513	0.841269841269841	0.825537294563843	Binary aquatic-dependence model (AUC = 0.826)	#d95f0e	0.826	${ENDPOINT_FIX_ROOT}/10_reviewer_risk_controls/12B_nested_ttest_baseline_robustness/nested_ttest_baseline/nested_ttest_ROC_points.tsv
binary_aquatic_dependence_nested_ttest_baseline	0.064811569340375	0.398230088495575	0.841269841269841	0.825537294563843	Binary aquatic-dependence model (AUC = 0.826)	#d95f0e	0.826	${ENDPOINT_FIX_ROOT}/10_reviewer_risk_controls/12B_nested_ttest_baseline_robustness/nested_ttest_baseline/nested_ttest_ROC_points.tsv
binary_aquatic_dependence_nested_ttest_baseline	0.0635209449811259	0.402654867256637	0.841269841269841	0.825537294563843	Binary aquatic-dependence model (AUC = 0.826)	#d95f0e	0.826	${ENDPOINT_FIX_ROOT}/10_reviewer_risk_controls/12B_nested_ttest_baseline_robustness/nested_ttest_baseline/nested_ttest_ROC_points.tsv
binary_aquatic_dependence_nested_ttest_baseline	0.0613390953091631	0.407079646017699	0.841269841269841	0.825537294563843	Binary aquatic-dependence model (AUC = 0.826)	#d95f0e	0.826	${ENDPOINT_FIX_ROOT}/10_reviewer_risk_controls/12B_nested_ttest_baseline_robustness/nested_ttest_baseline/nested_ttest_ROC_points.tsv
binary_aquatic_dependence_nested_ttest_baseline	0.059686090307686	0.411504424778761	0.841269841269841	0.825537294563843	Binary aquatic-dependence model (AUC = 0.826)	#d95f0e	0.826	${ENDPOINT_FIX_ROOT}/10_reviewer_risk_controls/12B_nested_ttest_baseline_robustness/nested_ttest_baseline/nested_ttest_ROC_points.tsv
binary_aquatic_dependence_nested_ttest_baseline	0.0595129540840068	0.415929203539823	0.841269841269841	0.825537294563843	Binary aquatic-dependence model (AUC = 0.826)	#d95f0e	0.826	${ENDPOINT_FIX_ROOT}/10_reviewer_risk_controls/12B_nested_ttest_baseline_robustness/nested_ttest_baseline/nested_ttest_ROC_points.tsv
binary_aquatic_dependence_nested_ttest_baseline	0.0589644395386041	0.420353982300885	0.841269841269841	0.825537294563843	Binary aquatic-dependence model (AUC = 0.826)	#d95f0e	0.826	${ENDPOINT_FIX_ROOT}/10_reviewer_risk_controls/12B_nested_ttest_baseline_robustness/nested_ttest_baseline/nested_ttest_ROC_points.tsv
binary_aquatic_dependence_nested_ttest_baseline	0.058680608001473	0.424778761061947	0.841269841269841	0.825537294563843	Binary aquatic-dependence model (AUC = 0.826)	#d95f0e	0.826	${ENDPOINT_FIX_ROOT}/10_reviewer_risk_controls/12B_nested_ttest_baseline_robustness/nested_ttest_baseline/nested_ttest_ROC_points.tsv
binary_aquatic_dependence_nested_ttest_baseline	0.0583027247841179	0.424778761061947	0.857142857142857	0.825537294563843	Binary aquatic-dependence model (AUC = 0.826)	#d95f0e	0.826	${ENDPOINT_FIX_ROOT}/10_reviewer_risk_controls/12B_nested_ttest_baseline_robustness/nested_ttest_baseline/nested_ttest_ROC_points.tsv
binary_aquatic_dependence_nested_ttest_baseline	0.056475853873298	0.429203539823009	0.857142857142857	0.825537294563843	Binary aquatic-dependence model (AUC = 0.826)	#d95f0e	0.826	${ENDPOINT_FIX_ROOT}/10_reviewer_risk_controls/12B_nested_ttest_baseline_robustness/nested_ttest_baseline/nested_ttest_ROC_points.tsv
binary_aquatic_dependence_nested_ttest_baseline	0.0556411729458543	0.433628318584071	0.857142857142857	0.825537294563843	Binary aquatic-dependence model (AUC = 0.826)	#d95f0e	0.826	${ENDPOINT_FIX_ROOT}/10_reviewer_risk_controls/12B_nested_ttest_baseline_robustness/nested_ttest_baseline/nested_ttest_ROC_points.tsv
binary_aquatic_dependence_nested_ttest_baseline	0.0537890556409209	0.438053097345133	0.857142857142857	0.825537294563843	Binary aquatic-dependence model (AUC = 0.826)	#d95f0e	0.826	${ENDPOINT_FIX_ROOT}/10_reviewer_risk_controls/12B_nested_ttest_baseline_robustness/nested_ttest_baseline/nested_ttest_ROC_points.tsv
binary_aquatic_dependence_nested_ttest_baseline	0.0516701780625176	0.442477876106195	0.857142857142857	0.825537294563843	Binary aquatic-dependence model (AUC = 0.826)	#d95f0e	0.826	${ENDPOINT_FIX_ROOT}/10_reviewer_risk_controls/12B_nested_ttest_baseline_robustness/nested_ttest_baseline/nested_ttest_ROC_points.tsv
binary_aquatic_dependence_nested_ttest_baseline	0.0500834110252522	0.446902654867257	0.857142857142857	0.825537294563843	Binary aquatic-dependence model (AUC = 0.826)	#d95f0e	0.826	${ENDPOINT_FIX_ROOT}/10_reviewer_risk_controls/12B_nested_ttest_baseline_robustness/nested_ttest_baseline/nested_ttest_ROC_points.tsv
binary_aquatic_dependence_nested_ttest_baseline	0.048699540337604	0.451327433628319	0.857142857142857	0.825537294563843	Binary aquatic-dependence model (AUC = 0.826)	#d95f0e	0.826	${ENDPOINT_FIX_ROOT}/10_reviewer_risk_controls/12B_nested_ttest_baseline_robustness/nested_ttest_baseline/nested_ttest_ROC_points.tsv
binary_aquatic_dependence_nested_ttest_baseline	0.0485134720440238	0.45575221238938	0.857142857142857	0.825537294563843	Binary aquatic-dependence model (AUC = 0.826)	#d95f0e	0.826	${ENDPOINT_FIX_ROOT}/10_reviewer_risk_controls/12B_nested_ttest_baseline_robustness/nested_ttest_baseline/nested_ttest_ROC_points.tsv
binary_aquatic_dependence_nested_ttest_baseline	0.0479440104296763	0.460176991150442	0.857142857142857	0.825537294563843	Binary aquatic-dependence model (AUC = 0.826)	#d95f0e	0.826	${ENDPOINT_FIX_ROOT}/10_reviewer_risk_controls/12B_nested_ttest_baseline_robustness/nested_ttest_baseline/nested_ttest_ROC_points.tsv
binary_aquatic_dependence_nested_ttest_baseline	0.0475955974984176	0.464601769911504	0.857142857142857	0.825537294563843	Binary aquatic-dependence model (AUC = 0.826)	#d95f0e	0.826	${ENDPOINT_FIX_ROOT}/10_reviewer_risk_controls/12B_nested_ttest_baseline_robustness/nested_ttest_baseline/nested_ttest_ROC_points.tsv
binary_aquatic_dependence_nested_ttest_baseline	0.0474611041621166	0.469026548672566	0.857142857142857	0.825537294563843	Binary aquatic-dependence model (AUC = 0.826)	#d95f0e	0.826	${ENDPOINT_FIX_ROOT}/10_reviewer_risk_controls/12B_nested_ttest_baseline_robustness/nested_ttest_baseline/nested_ttest_ROC_points.tsv
binary_aquatic_dependence_nested_ttest_baseline	0.0447877472150239	0.473451327433628	0.857142857142857	0.825537294563843	Binary aquatic-dependence model (AUC = 0.826)	#d95f0e	0.826	${ENDPOINT_FIX_ROOT}/10_reviewer_risk_controls/12B_nested_ttest_baseline_robustness/nested_ttest_baseline/nested_ttest_ROC_points.tsv
binary_aquatic_dependence_nested_ttest_baseline	0.0442009210237815	0.47787610619469	0.857142857142857	0.825537294563843	Binary aquatic-dependence model (AUC = 0.826)	#d95f0e	0.826	${ENDPOINT_FIX_ROOT}/10_reviewer_risk_controls/12B_nested_ttest_baseline_robustness/nested_ttest_baseline/nested_ttest_ROC_points.tsv
binary_aquatic_dependence_nested_ttest_baseline	0.0437982141519857	0.47787610619469	0.873015873015873	0.825537294563843	Binary aquatic-dependence model (AUC = 0.826)	#d95f0e	0.826	${ENDPOINT_FIX_ROOT}/10_reviewer_risk_controls/12B_nested_ttest_baseline_robustness/nested_ttest_baseline/nested_ttest_ROC_points.tsv
binary_aquatic_dependence_nested_ttest_baseline	0.0423457148643086	0.482300884955752	0.873015873015873	0.825537294563843	Binary aquatic-dependence model (AUC = 0.826)	#d95f0e	0.826	${ENDPOINT_FIX_ROOT}/10_reviewer_risk_controls/12B_nested_ttest_baseline_robustness/nested_ttest_baseline/nested_ttest_ROC_points.tsv
binary_aquatic_dependence_nested_ttest_baseline	0.04207617891815	0.486725663716814	0.873015873015873	0.825537294563843	Binary aquatic-dependence model (AUC = 0.826)	#d95f0e	0.826	${ENDPOINT_FIX_ROOT}/10_reviewer_risk_controls/12B_nested_ttest_baseline_robustness/nested_ttest_baseline/nested_ttest_ROC_points.tsv
