"target_name","display_label","branch_id","branch_group","model","module","net_contribution","positive_contribution_sum","negative_contribution_sum","absolute_contribution_sum","n_contributing_genes","n_positive_contribution_genes","n_negative_contribution_genes","top_genes_by_abs_contribution"
"Odontoceti","Odontoceti","B591","Cetacean axis","marine","DNA repair / chromatin / cell-cycle",0.851429527811726,0.915380443761036,-0.0639509159493098,0.979331359710346,5,3,2,"TPX2;POLG;FANCM;TRIM66;ASH2L"
"Odontoceti","Odontoceti","B591","Cetacean axis","marine","Developmental / transcriptional signaling regulators",-0.458456727019072,0.058197796559887,-0.516654523578959,0.574852320138846,6,1,5,"HOXD10;VEPH1;RNF224;SOX7;ACVR1"
"Odontoceti","Odontoceti","B591","Cetacean axis","marine","Endocrine / circadian / systemic regulation",-0.354871733209148,0.146325093640629,-0.501196826849777,0.647521920490405,4,1,3,"ASMTL;SSTR4;CREB3L3;CYP21A2"
"Odontoceti","Odontoceti","B591","Cetacean axis","marine","Epithelial / body-surface interface",3.77311355767457,4.03328247396657,-0.260168916292004,4.29345139025858,8,6,2,"KRT17;TGM3;KRTDAP;SDR9C7;CAPN14"
"Odontoceti","Odontoceti","B591","Cetacean axis","marine","Immune / inflammatory regulation",0.811922980416033,1.24500109699361,-0.433078116577574,1.67807921357118,3,1,2,"IL36G;IL33;TREM2"
"Odontoceti","Odontoceti","B591","Cetacean axis","marine","Ion channels / mechanosensation / membrane signaling",-0.584623233986061,0,-0.584623233986061,0.584623233986061,2,0,2,"KCNK18;CALHM1"
"Odontoceti","Odontoceti","B591","Cetacean axis","marine","Membrane trafficking / ER / vesicle processing",0.325826238614658,0.390411725289781,-0.0645854866751229,0.454997211964904,4,3,1,"ESYT3;APH1B;ATG2A;BAK1"
"Odontoceti","Odontoceti","B591","Cetacean axis","marine","Metabolism / redox / lipid handling",0.925874803120432,0.926011711954624,-0.000136908834192178,0.926148620788816,6,5,1,"PUSL1;FN3K;NUBP2;IDUA;DCXR"
"Odontoceti","Odontoceti","B591","Cetacean axis","marine","RNA processing / translation / protein homeostasis",-0.305701297648604,0.0722130843828947,-0.377914382031499,0.450127466414393,2,1,1,"RARS1;SF3B3"
"Odontoceti","Odontoceti","B591","Cetacean axis","marine","Sensory systems",-0.29783388176453,0.00946308708087042,-0.307296968845401,0.316760055926271,6,3,3,"OMP;OR6B1;RDH12;STMN4;OR52W1"
"Odontoceti","Odontoceti","B591","Cetacean axis","marine","Transport / endocytic / epithelial solute handling",0.0442179789036747,0.0442179789036752,-4.79583060256912e-16,0.0442179789036757,2,1,1,"SLC28A1;SLC2A7"
"Odontoceti","Odontoceti","B591","Cetacean axis","marine","Unassigned / low-confidence",0.788659820733195,0.886284293296344,-0.0976244725631486,0.983908765859493,5,4,1,"NKPD1;FAM234A;RTL4;CTD_3088G3;CAPN13"
"Odontoceti","Odontoceti","B591","Cetacean axis","marine","Vascular / hematologic regulation",0.995031830808378,1.26980179114014,-0.274769960331763,1.5445717514719,7,6,1,"HIGD1B;EPOR;CD34;HGFAC;F11"
"Otariidae","Otariidae","B393","Pinniped axis","binary_aquatic_dependence","Cilia / flagella / reproductive-cell function",0.256976854380185,0.417283070829157,-0.160306216448972,0.577589287278129,6,5,1,"CATSPERG;WDR93;CATSPERZ;SPEF2;DEUP1"
"Otariidae","Otariidae","B393","Pinniped axis","binary_aquatic_dependence","Cytoskeletal / muscle / ECM / adhesion",-0.0147681859436617,0.291493115640939,-0.3062613015846,0.597754417225539,10,4,6,"SYDE1;SEPTIN5;CORO2A;DBNL;CLASP2"
"Otariidae","Otariidae","B393","Pinniped axis","binary_aquatic_dependence","DNA repair / chromatin / cell-cycle",-0.186283257414946,0.17803560671741,-0.364318864132356,0.542354470849765,7,5,2,"H1_8;ATF7IP2;KIF18A;C1orf112;CDC14B"
"Otariidae","Otariidae","B393","Pinniped axis","binary_aquatic_dependence","Developmental / transcriptional signaling regulators",-0.166138007053336,0.490161097360329,-0.656299104413665,1.14646020177399,13,7,6,"TIGD7;TTC28;NWD1;FAM20B;RAC3"
"Otariidae","Otariidae","B393","Pinniped axis","binary_aquatic_dependence","Endocrine / circadian / systemic regulation",0.980751244593091,0.980751244593091,0,0.980751244593091,4,4,0,"PER1;CASTOR1;ASMTL;GCKR"
"Otariidae","Otariidae","B393","Pinniped axis","binary_aquatic_dependence","Epithelial / body-surface interface",0.229856630549498,0.778234125954134,-0.548377495404635,1.32661162135877,7,5,2,"SDR9C7;TGM3;SPINT4;PRSS53;CDHR4"
"Otariidae","Otariidae","B393","Pinniped axis","binary_aquatic_dependence","Immune / inflammatory regulation",0.167630137313902,0.363438822151038,-0.195808684837136,0.559247506988174,6,3,3,"NLRP8;SIGIRR;IL33;MEFV;CSMD1"
"Otariidae","Otariidae","B393","Pinniped axis","binary_aquatic_dependence","Ion channels / mechanosensation / membrane signaling",-0.340271665435586,0.00703894866087432,-0.34731061409646,0.354349562757334,6,1,5,"CACNA1G;PIEZO1;NOXO1;PI4KA;IP6K1"
"Otariidae","Otariidae","B393","Pinniped axis","binary_aquatic_dependence","Membrane trafficking / ER / vesicle processing",0.412219383193297,0.412219383193297,0,0.412219383193297,4,4,0,"SEC61A2;SYTL5;CLTCL1;LLGL1"
"Otariidae","Otariidae","B393","Pinniped axis","binary_aquatic_dependence","Metabolism / redox / lipid handling",-1.57929880457628,0.258346586598227,-1.83764539117451,2.09599197777273,17,4,13,"ACADSB;PUSL1;FN3K;ACOX3;KMO"
"Otariidae","Otariidae","B393","Pinniped axis","binary_aquatic_dependence","RNA processing / translation / protein homeostasis",0.00403268403124541,0.00403268403124541,0,0.00403268403124541,1,1,0,"CCDC174"
"Otariidae","Otariidae","B393","Pinniped axis","binary_aquatic_dependence","Sensory systems",0.143638824261068,0.147914197517305,-0.00427537325623699,0.152189570773542,5,3,2,"OR52W1;PDE6C;OR6B1;CNGA4;OMP"
"Otariidae","Otariidae","B393","Pinniped axis","binary_aquatic_dependence","Transport / endocytic / epithelial solute handling",-0.0584096466903399,0.459850402726786,-0.518260049417126,0.978110452143912,5,4,1,"SLC6A15;SLC5A5;LRP2;RHCG;SLC6A6"
"Otariidae","Otariidae","B393","Pinniped axis","binary_aquatic_dependence","Unassigned / low-confidence",0.348351309179482,0.371687373586867,-0.0233360644073849,0.395023437994252,5,4,1,"C16orf91;SMCO3;AC092835;PROB1;FP565260"
"Otariidae","Otariidae","B393","Pinniped axis","binary_aquatic_dependence","Vascular / hematologic regulation",0.435150875047675,0.448722727166644,-0.0135718521189689,0.462294579285613,5,3,2,"PDGFB;HGFAC;CD34;EPOR;ITGA2B"
"Otariidae","Otariidae","B393","Pinniped axis","marine","Cilia / flagella / reproductive-cell function",0.140772063808799,0.225485279121932,-0.0847132153131334,0.310198494435065,4,3,1,"CATSPERZ;WDR93;TOGARAM2;CATSPER4"
"Otariidae","Otariidae","B393","Pinniped axis","marine","Cytoskeletal / muscle / ECM / adhesion",-0.0317750788616127,0.365666514970715,-0.397441593832328,0.763108108803043,7,3,4,"SYDE1;MYH7B;ACP4;MYH13;DBNL"
"Otariidae","Otariidae","B393","Pinniped axis","marine","DNA repair / chromatin / cell-cycle",0.403421982729955,0.41955309549186,-0.0161311127619053,0.435684208253765,5,4,1,"TPX2;FANCM;TRIM66;POLG;ASH2L"
"Otariidae","Otariidae","B393","Pinniped axis","marine","Developmental / transcriptional signaling regulators",0.128811797886471,0.344600393556636,-0.215788595670166,0.560388989226802,6,3,2,"NR2C2AP;HOXD10;SOX7;VEPH1;ACVR1"
"Otariidae","Otariidae","B393","Pinniped axis","marine","Endocrine / circadian / systemic regulation",0.528040978405148,0.528040978405148,0,0.528040978405148,4,4,0,"ASMTL;CREB3L3;SSTR4;CYP21A2"
"Otariidae","Otariidae","B393","Pinniped axis","marine","Epithelial / body-surface interface",1.24976631388524,1.5650062539307,-0.315239940045458,1.88024619397616,8,6,2,"SDR9C7;TGM3;ALOX12B;CAPN14;KRTDAP"
"Otariidae","Otariidae","B393","Pinniped axis","marine","Immune / inflammatory regulation",-0.242343557675257,0,-0.242343557675257,0.242343557675257,3,0,3,"TREM2;IL36G;IL33"
"Otariidae","Otariidae","B393","Pinniped axis","marine","Ion channels / mechanosensation / membrane signaling",-0.0195197507620562,1.87759583689272e-16,-0.0195197507620564,0.0195197507620566,2,1,1,"CALHM1;KCNK18"
"Otariidae","Otariidae","B393","Pinniped axis","marine","Membrane trafficking / ER / vesicle processing",0.275811614351752,0.280610113120423,-0.00479849876867129,0.285408611889094,4,3,1,"ESYT3;ATG2A;APH1B;BAK1"
"Otariidae","Otariidae","B393","Pinniped axis","marine","Metabolism / redox / lipid handling",-0.466082002805364,0.00800238581903274,-0.474084388624397,0.482086774443429,6,1,5,"PUSL1;FN3K;NUBP2;PNPLA7;IDUA"
"Otariidae","Otariidae","B393","Pinniped axis","marine","RNA processing / translation / protein homeostasis",-0.0270537184716846,0.0354402017575283,-0.0624939202292129,0.0979341219867412,2,1,1,"RARS1;SF3B3"
"Otariidae","Otariidae","B393","Pinniped axis","marine","Sensory systems",0.229623819153064,0.264389213288766,-0.0347653941357025,0.299154607424469,6,5,1,"OR52W1;OR10G3;RDH12;OR6B1;STMN4"
"Otariidae","Otariidae","B393","Pinniped axis","marine","Transport / endocytic / epithelial solute handling",0.124055163753622,0.124055163753623,-4.79583060256912e-16,0.124055163753623,2,1,1,"SLC28A1;SLC2A7"
"Otariidae","Otariidae","B393","Pinniped axis","marine","Unassigned / low-confidence",-0.013758180058193,0.125110552325454,-0.138868732383647,0.263979284709101,5,2,3,"CAPN13;NKPD1;CTD_3088G3;FAM234A;RTL4"
"Otariidae","Otariidae","B393","Pinniped axis","marine","Vascular / hematologic regulation",0.677458046661676,0.70004352929836,-0.0225854826366845,0.722629011935044,7,6,1,"HIGD1B;HGFAC;F11;EPOR;KEL"
"Otariinae_sampled","Otariinae","B392","Pinniped axis","binary_aquatic_dependence","Cilia / flagella / reproductive-cell function",1.60156163105107,1.81495580521334,-0.213394174162272,2.02834997937561,6,4,2,"WDR93;SPEF2;CATSPERG;DEUP1;TOGARAM2"
"Otariinae_sampled","Otariinae","B392","Pinniped axis","binary_aquatic_dependence","Cytoskeletal / muscle / ECM / adhesion",0.641308437253444,0.976133107036378,-0.334824669782934,1.31095777681931,10,9,1,"CORO2A;SYDE1;CLASP2;DBNL;SEPTIN5"
"Otariinae_sampled","Otariinae","B392","Pinniped axis","binary_aquatic_dependence","DNA repair / chromatin / cell-cycle",0.498572110286254,0.649468412474276,-0.150896302188023,0.800364714662299,7,4,3,"ATF7IP2;C1orf112;KIF18A;H1_8;LRIF1"
"Otariinae_sampled","Otariinae","B392","Pinniped axis","binary_aquatic_dependence","Developmental / transcriptional signaling regulators",-1.63373417302215,0.38674432936347,-2.02047850238562,2.40722283174909,13,4,9,"NWD1;PMIS2;RAC3;TTC28;KEAP1"
"Otariinae_sampled","Otariinae","B392","Pinniped axis","binary_aquatic_dependence","Endocrine / circadian / systemic regulation",0.213543490665391,0.213543490665391,0,0.213543490665391,4,4,0,"PER1;CASTOR1;ASMTL;GCKR"
"Otariinae_sampled","Otariinae","B392","Pinniped axis","binary_aquatic_dependence","Epithelial / body-surface interface",-0.363104141030363,0.127777627039318,-0.490881768069681,0.618659395108999,7,3,4,"TGM3;SPINT4;PRSS53;SDR9C7;KRTDAP"
"Otariinae_sampled","Otariinae","B392","Pinniped axis","binary_aquatic_dependence","Immune / inflammatory regulation",-0.223286090528377,0.621181608738959,-0.844467699267335,1.46564930800629,6,4,2,"IL33;MEFV;NLRP8;SIGIRR;XCR1"
"Otariinae_sampled","Otariinae","B392","Pinniped axis","binary_aquatic_dependence","Ion channels / mechanosensation / membrane signaling",-0.684712001092947,0.217149265665237,-0.901861266758184,1.11901053242342,6,1,5,"CACNA1G;PIEZO1;PI4KA;IP6K1;NOXO1"
"Otariinae_sampled","Otariinae","B392","Pinniped axis","binary_aquatic_dependence","Membrane trafficking / ER / vesicle processing",0.16628089420445,0.311587667712301,-0.145306773507851,0.456894441220152,4,2,2,"SEC61A2;SYTL5;CLTCL1;LLGL1"
"Otariinae_sampled","Otariinae","B392","Pinniped axis","binary_aquatic_dependence","Metabolism / redox / lipid handling",0.584607312279398,1.26141232819271,-0.676805015913309,1.93821734410602,17,11,6,"PUSL1;GGTLC1;ABHD8;KMO;ACOX3"
"Otariinae_sampled","Otariinae","B392","Pinniped axis","binary_aquatic_dependence","RNA processing / translation / protein homeostasis",0.0183396270213322,0.0183396270213322,0,0.0183396270213322,1,1,0,"CCDC174"
"Otariinae_sampled","Otariinae","B392","Pinniped axis","binary_aquatic_dependence","Sensory systems",0.701411586578636,0.817068310735704,-0.115656724157068,0.932725034892773,5,3,2,"OMP;OR52W1;CNGA4;OR6B1;PDE6C"
"Otariinae_sampled","Otariinae","B392","Pinniped axis","binary_aquatic_dependence","Transport / endocytic / epithelial solute handling",0.427877693344544,0.528515528933232,-0.100637835588688,0.629153364521919,5,2,3,"SLC6A15;SLC6A6;LRP2;SLC5A5;RHCG"
"Otariinae_sampled","Otariinae","B392","Pinniped axis","binary_aquatic_dependence","Unassigned / low-confidence",0.626358568408758,0.678046961414969,-0.0516883930062107,0.72973535442118,5,3,2,"C16orf91;SMCO3;PROB1;AC092835;FP565260"
"Otariinae_sampled","Otariinae","B392","Pinniped axis","binary_aquatic_dependence","Vascular / hematologic regulation",-0.494662205585719,0.168665049232701,-0.66332725481842,0.831992304051121,5,3,2,"PDGFB;EPOR;HGFAC;CD34;ITGA2B"
"Otariinae_sampled","Otariinae","B392","Pinniped axis","marine","Cilia / flagella / reproductive-cell function",0.378837450443132,0.571220647728317,-0.192383197285185,0.763603845013502,4,3,1,"WDR93;TOGARAM2;CATSPERZ;CATSPER4"
"Otariinae_sampled","Otariinae","B392","Pinniped axis","marine","Cytoskeletal / muscle / ECM / adhesion",2.67617681028643,3.2194214805563,-0.543244670269876,3.76266615082618,7,5,2,"MYH7B;MYH13;SYDE1;ACP4;DBNL"
"Otariinae_sampled","Otariinae","B392","Pinniped axis","marine","DNA repair / chromatin / cell-cycle",0.765712044660664,0.819871568140888,-0.0541595234802248,0.874031091621113,5,4,1,"TPX2;POLG;FANCM;TRIM66;ASH2L"
"Otariinae_sampled","Otariinae","B392","Pinniped axis","marine","Developmental / transcriptional signaling regulators",-0.113005008631191,0.164452056375456,-0.277457065006647,0.441909121382103,6,2,3,"HOXD10;VEPH1;ACVR1;SOX7;NR2C2AP"
"Otariinae_sampled","Otariinae","B392","Pinniped axis","marine","Endocrine / circadian / systemic regulation",1.02583784962099,1.02583784962099,0,1.02583784962099,4,4,0,"SSTR4;ASMTL;CREB3L3;CYP21A2"
"Otariinae_sampled","Otariinae","B392","Pinniped axis","marine","Epithelial / body-surface interface",0.851009269668256,1.59975525270217,-0.748745983033911,2.34850123573608,8,3,5,"CAPN14;KRT17;ALOX12B;TGM3;KRTDAP"
"Otariinae_sampled","Otariinae","B392","Pinniped axis","marine","Immune / inflammatory regulation",-0.585272217136397,0,-0.585272217136397,0.585272217136397,3,0,3,"IL33;TREM2;IL36G"
"Otariinae_sampled","Otariinae","B392","Pinniped axis","marine","Ion channels / mechanosensation / membrane signaling",2.15267789040498e-16,2.15267789040498e-16,0,2.15267789040498e-16,2,2,0,"KCNK18;CALHM1"
"Otariinae_sampled","Otariinae","B392","Pinniped axis","marine","Membrane trafficking / ER / vesicle processing",0.336680008826416,0.358659104661164,-0.0219790958347479,0.380638200495912,4,2,2,"ESYT3;APH1B;ATG2A;BAK1"
"Otariinae_sampled","Otariinae","B392","Pinniped axis","marine","Metabolism / redox / lipid handling",0.387311847427199,0.51590701241711,-0.128595164989911,0.644502177407021,6,4,2,"PUSL1;IDUA;PNPLA7;FN3K;NUBP2"
"Otariinae_sampled","Otariinae","B392","Pinniped axis","marine","RNA processing / translation / protein homeostasis",0.0289866314329089,0.0328362066883484,-0.00384957525543951,0.0366857819437879,2,1,1,"SF3B3;RARS1"
"Otariinae_sampled","Otariinae","B392","Pinniped axis","marine","Sensory systems",1.13704478411299,1.21308232211218,-0.076037537999196,1.28911986011138,6,5,1,"OMP;OR52W1;RDH12;OR6B1;STMN4"
"Otariinae_sampled","Otariinae","B392","Pinniped axis","marine","Transport / endocytic / epithelial solute handling",-0.11475146483629,0,-0.11475146483629,0.11475146483629,2,0,2,"SLC28A1;SLC2A7"
"Otariinae_sampled","Otariinae","B392","Pinniped axis","marine","Unassigned / low-confidence",0.00175838882558691,0.228468308757952,-0.226709919932365,0.455178228690317,5,3,2,"FAM234A;CAPN13;CTD_3088G3;RTL4;NKPD1"
"Otariinae_sampled","Otariinae","B392","Pinniped axis","marine","Vascular / hematologic regulation",1.89019751783832,1.89019751783832,0,1.89019751783832,7,7,0,"EPOR;HIGD1B;F11;HGFAC;KEL"
"Otarioidea","Otarioidea","B394","Pinniped axis","binary_aquatic_dependence","Cilia / flagella / reproductive-cell function",0.0644775899937439,0.20760634079158,-0.143128750797836,0.350735091589415,6,4,2,"CATSPERZ;CATSPERG;DEUP1;WDR93;SPEF2"
"Otarioidea","Otarioidea","B394","Pinniped axis","binary_aquatic_dependence","Cytoskeletal / muscle / ECM / adhesion",-0.333505587900153,0.169166693430061,-0.502672281330214,0.671838974760275,10,3,7,"CORO2A;SYDE1;CLASP2;SYNPO2;SEPTIN5"
"Otarioidea","Otarioidea","B394","Pinniped axis","binary_aquatic_dependence","DNA repair / chromatin / cell-cycle",-0.380316624413378,0.0160281054012733,-0.396344729814651,0.412372835215924,7,2,5,"ATF7IP2;KIF18A;H1_8;COMMD4;C1orf112"
"Otarioidea","Otarioidea","B394","Pinniped axis","binary_aquatic_dependence","Developmental / transcriptional signaling regulators",-0.181426020516398,0.426156328913565,-0.607582349429963,1.03373867834353,13,6,7,"FAM20B;PMIS2;TTC28;TIGD7;KEAP1"
"Otarioidea","Otarioidea","B394","Pinniped axis","binary_aquatic_dependence","Endocrine / circadian / systemic regulation",0.918668738100525,1.02567807598877,-0.107009337888241,1.13268741387701,4,1,3,"PER1;GCKR;CASTOR1;ASMTL"
"Otarioidea","Otarioidea","B394","Pinniped axis","binary_aquatic_dependence","Epithelial / body-surface interface",0.18821034412912,0.29173258988146,-0.10352224575234,0.3952548356338,7,3,4,"SDR9C7;PRSS53;TGM1;TGM3;CDHR4"
"Otarioidea","Otarioidea","B394","Pinniped axis","binary_aquatic_dependence","Immune / inflammatory regulation",0.247957394654752,0.306263433774882,-0.0583060391201299,0.364569472895012,6,2,4,"NLRP8;SIGIRR;CSMD1;IL33;MEFV"
"Otarioidea","Otarioidea","B394","Pinniped axis","binary_aquatic_dependence","Ion channels / mechanosensation / membrane signaling",0.811399611030276,0.83059697772511,-0.0191973666948339,0.849794344419944,6,5,1,"CACNA1G;KCNK18;PIEZO1;PI4KA;NOXO1"
"Otarioidea","Otarioidea","B394","Pinniped axis","binary_aquatic_dependence","Membrane trafficking / ER / vesicle processing",-0.195842564758359,0.0766587500973965,-0.272501314855755,0.349160064953152,4,3,1,"SYTL5;CLTCL1;LLGL1;SEC61A2"
"Otarioidea","Otarioidea","B394","Pinniped axis","binary_aquatic_dependence","Metabolism / redox / lipid handling",0.0136312837629003,0.587543171885824,-0.573911888122924,1.16145506000875,17,8,9,"PFKP;PNPLA7;PUSL1;KMO;EHHADH"
"Otarioidea","Otarioidea","B394","Pinniped axis","binary_aquatic_dependence","RNA processing / translation / protein homeostasis",0.010864959484548,0.010864959484548,0,0.010864959484548,1,1,0,"CCDC174"
"Otarioidea","Otarioidea","B394","Pinniped axis","binary_aquatic_dependence","Sensory systems",-0.159110692576082,0.0233880019515142,-0.182498694527596,0.20588669647911,5,1,4,"OR52W1;OR6B1;PDE6C;CNGA4;OMP"
"Otarioidea","Otarioidea","B394","Pinniped axis","binary_aquatic_dependence","Transport / endocytic / epithelial solute handling",-0.463080794362601,0.0161369532568562,-0.479217747619457,0.495354700876313,5,1,4,"SLC5A5;LRP2;SLC6A15;SLC6A6;RHCG"
"Otarioidea","Otarioidea","B394","Pinniped axis","binary_aquatic_dependence","Unassigned / low-confidence",-0.00518873074797626,0.0268248249185207,-0.0320135556664969,0.0588383805850176,5,4,1,"C16orf91;SMCO3;AC092835;PROB1;FP565260"
"Otarioidea","Otarioidea","B394","Pinniped axis","binary_aquatic_dependence","Vascular / hematologic regulation",0.386682107375636,0.411187641217411,-0.0245055338417751,0.435693175059186,5,3,2,"PDGFB;HGFAC;EPOR;CD34;ITGA2B"
"Otarioidea","Otarioidea","B394","Pinniped axis","marine","Cilia / flagella / reproductive-cell function",-0.212265299508372,0.0260893125937949,-0.238354612102167,0.264443924695962,4,2,2,"CATSPERZ;CATSPER4;TOGARAM2;WDR93"
"Otarioidea","Otarioidea","B394","Pinniped axis","marine","Cytoskeletal / muscle / ECM / adhesion",-0.568986396009741,0,-0.568986396009741,0.568986396009741,7,0,7,"SYDE1;MYH13;COL4A1;MYH7B;ACP4"
"Otarioidea","Otarioidea","B394","Pinniped axis","marine","DNA repair / chromatin / cell-cycle",0.305611033591724,0.356677285438593,-0.051066251846869,0.407743537285462,5,4,1,"TPX2;FANCM;POLG;TRIM66;ASH2L"
"Otarioidea","Otarioidea","B394","Pinniped axis","marine","Developmental / transcriptional signaling regulators",-0.139866271930313,0.0647780493284584,-0.204644321258772,0.26942237058723,6,3,2,"HOXD10;ACVR1;VEPH1;SOX7;NR2C2AP"
"Otarioidea","Otarioidea","B394","Pinniped axis","marine","Endocrine / circadian / systemic regulation",0.0635697174681106,0.120634175904629,-0.0570644584365182,0.177698634341147,4,3,1,"CREB3L3;ASMTL;SSTR4;CYP21A2"
"Otarioidea","Otarioidea","B394","Pinniped axis","marine","Epithelial / body-surface interface",-0.12903282496301,0.374070492181018,-0.503103317144028,0.877173809325046,8,3,5,"SDR9C7;KRTDAP;CAPN14;KRT17;TGM1"
"Otarioidea","Otarioidea","B394","Pinniped axis","marine","Immune / inflammatory regulation",-0.10981986742641,0.00403624537058412,-0.113856112796995,0.117892358167579,3,1,2,"IL36G;IL33;TREM2"
"Otarioidea","Otarioidea","B394","Pinniped axis","marine","Ion channels / mechanosensation / membrane signaling",0.303595631461082,0.303595631461082,0,0.303595631461082,2,2,0,"KCNK18;CALHM1"
"Otarioidea","Otarioidea","B394","Pinniped axis","marine","Membrane trafficking / ER / vesicle processing",0.209301794486311,0.235838004082735,-0.0265362095964246,0.26237421367916,4,3,1,"ESYT3;BAK1;APH1B;ATG2A"
"Otarioidea","Otarioidea","B394","Pinniped axis","marine","Metabolism / redox / lipid handling",0.253906936103803,0.31160676467651,-0.0576998285727072,0.369306593249217,6,5,1,"PUSL1;PNPLA7;FN3K;IDUA;NUBP2"
"Otarioidea","Otarioidea","B394","Pinniped axis","marine","RNA processing / translation / protein homeostasis",-0.0181861738391031,0.0529698235730466,-0.0711559974121497,0.124125820985196,2,1,1,"RARS1;SF3B3"
"Otarioidea","Otarioidea","B394","Pinniped axis","marine","Sensory systems",-0.215652330245786,0.0197853316992841,-0.23543766194507,0.255222993644355,6,4,2,"OR52W1;OR6B1;RDH12;STMN4;OR10G3"
"Otarioidea","Otarioidea","B394","Pinniped axis","marine","Transport / endocytic / epithelial solute handling",0.056033549454825,0.0560335494548255,-4.79583060256912e-16,0.056033549454826,2,1,1,"SLC28A1;SLC2A7"
"Otarioidea","Otarioidea","B394","Pinniped axis","marine","Unassigned / low-confidence",0.0551100082426255,0.177280360824331,-0.122170352581706,0.299450713406037,5,2,3,"NKPD1;CAPN13;RTL4;CTD_3088G3;FAM234A"
"Otarioidea","Otarioidea","B394","Pinniped axis","marine","Vascular / hematologic regulation",0.712341234051697,0.762587721777009,-0.0502464877253118,0.812834209502321,7,5,2,"EPOR;HGFAC;F11;HIGD1B;CD34"
"Phocidae","Phocidae","B409","Pinniped axis","binary_aquatic_dependence","Cilia / flagella / reproductive-cell function",-0.155451025962994,0.253008802678987,-0.408459828641981,0.661468631320967,6,3,3,"WDR93;CATSPERG;DEUP1;CATSPERZ;TOGARAM2"
"Phocidae","Phocidae","B409","Pinniped axis","binary_aquatic_dependence","Cytoskeletal / muscle / ECM / adhesion",0.642804393509469,0.733928353440948,-0.0911239599314794,0.825052313372428,10,9,1,"SYDE1;DBNL;CORO2A;CLASP2;SYNPO2"
"Phocidae","Phocidae","B409","Pinniped axis","binary_aquatic_dependence","DNA repair / chromatin / cell-cycle",0.270459798664027,0.570220414182962,-0.299760615518934,0.869981029701896,7,4,3,"ATF7IP2;KIF18A;H1_8;C1orf112;COMMD4"
"Phocidae","Phocidae","B409","Pinniped axis","binary_aquatic_dependence","Developmental / transcriptional signaling regulators",-0.0282463080909298,0.607158504732828,-0.635404812823758,1.24256331755659,13,7,6,"PMIS2;FAM20B;FZD5;KEAP1;TTC28"
"Phocidae","Phocidae","B409","Pinniped axis","binary_aquatic_dependence","Endocrine / circadian / systemic regulation",1.01456136669811,1.0825199184055,-0.0679585517073964,1.1504784701129,4,3,1,"PER1;CASTOR1;GCKR;ASMTL"
"Phocidae","Phocidae","B409","Pinniped axis","binary_aquatic_dependence","Epithelial / body-surface interface",3.31719972052558,3.76077342754812,-0.443573707022542,4.20434713457067,7,3,4,"TGM3;SDR9C7;PRSS53;CDHR4;TGM1"
"Phocidae","Phocidae","B409","Pinniped axis","binary_aquatic_dependence","Immune / inflammatory regulation",-0.0247303890863527,0.285416284188908,-0.31014667327526,0.595562957464168,6,3,3,"XCR1;NLRP8;SIGIRR;MEFV;CSMD1"
"Phocidae","Phocidae","B409","Pinniped axis","binary_aquatic_dependence","Ion channels / mechanosensation / membrane signaling",0.480691002651945,0.480691002651945,0,0.480691002651945,6,6,0,"CACNA1G;KCNK18;PIEZO1;PI4KA;NOXO1"
"Phocidae","Phocidae","B409","Pinniped axis","binary_aquatic_dependence","Membrane trafficking / ER / vesicle processing",0.714429602433857,0.714429602433857,0,0.714429602433857,4,4,0,"SYTL5;SEC61A2;CLTCL1;LLGL1"
"Phocidae","Phocidae","B409","Pinniped axis","binary_aquatic_dependence","Metabolism / redox / lipid handling",0.130731006975225,0.959358011384148,-0.828627004408923,1.78798501579307,17,10,7,"ACADSB;FN3K;PUSL1;PNPLA7;GGTLC1"
"Phocidae","Phocidae","B409","Pinniped axis","binary_aquatic_dependence","RNA processing / translation / protein homeostasis",0.00505054166934623,0.00505054166934623,0,0.00505054166934623,1,1,0,"CCDC174"
"Phocidae","Phocidae","B409","Pinniped axis","binary_aquatic_dependence","Sensory systems",0.468851790771661,0.515357747027731,-0.0465059562560694,0.5618637032838,5,4,1,"OMP;OR52W1;OR6B1;PDE6C;CNGA4"
"Phocidae","Phocidae","B409","Pinniped axis","binary_aquatic_dependence","Transport / endocytic / epithelial solute handling",-0.107409684604442,0.0570591823411029,-0.164468866945545,0.221528049286647,5,2,3,"LRP2;SLC5A5;SLC6A6;RHCG;SLC6A15"
"Phocidae","Phocidae","B409","Pinniped axis","binary_aquatic_dependence","Unassigned / low-confidence",-0.416488113057881,0.0126779567142913,-0.429166069772172,0.441844026486463,5,2,3,"C16orf91;PROB1;SMCO3;AC092835;FP565260"
"Phocidae","Phocidae","B409","Pinniped axis","binary_aquatic_dependence","Vascular / hematologic regulation",0.157673330841885,0.204220976416502,-0.0465476455746176,0.25076862199112,5,4,1,"PDGFB;CD34;EPOR;HGFAC;ITGA2B"
"Phocidae","Phocidae","B409","Pinniped axis","marine","Cilia / flagella / reproductive-cell function",-0.178540367512787,0.0448539556706172,-0.223394323183404,0.268248278854021,4,2,2,"WDR93;CATSPERZ;TOGARAM2;CATSPER4"
"Phocidae","Phocidae","B409","Pinniped axis","marine","Cytoskeletal / muscle / ECM / adhesion",1.47931292617967,1.51234861716298,-0.0330356909833142,1.54538430814629,7,6,1,"SYDE1;MYH7B;ACP4;DBNL;COL20A1"
