"target_name","display_label","branch_id","model","gene","gene_order","module","predictor_class","coefficient","scaled_GBI","contribution","abs_contribution","top_abs_rank","top_set"
"Otarioidea","Otarioidea","B394","binary_aquatic_dependence","PER1",100,"Endocrine / circadian / systemic regulation","aquatic_specific",0.784004329488712,1.30825562743724,1.02567807598877,1.02567807598877,1,"top_positive"
"Otarioidea","Otarioidea","B394","binary_aquatic_dependence","CACNA1G",99,"Ion channels / mechanosensation / membrane signaling","aquatic_specific",0.593854706123962,0.950106931070025,0.564225472336929,0.564225472336929,2,"top_positive"
"Otarioidea","Otarioidea","B394","binary_aquatic_dependence","NLRP8",11,"Immune / inflammatory regulation","aquatic_specific",-0.249357601464042,-1.1910993312489,0.297009672345651,0.297009672345651,3,"top_positive"
"Otarioidea","Otarioidea","B394","binary_aquatic_dependence","PMIS2",3,"Developmental / transcriptional signaling regulators","aquatic_specific",-0.39072525213697,-0.577745063707846,0.225739585688138,0.225739585688138,4,"top_positive"
"Otarioidea","Otarioidea","B394","binary_aquatic_dependence","PDGFB",5,"Vascular / hematologic regulation","aquatic_specific",-0.348561123284862,-0.632236822484831,0.220373177027365,0.220373177027365,5,"top_positive"
"Otarioidea","Otarioidea","B394","binary_aquatic_dependence","SDR9C7",91,"Epithelial / body-surface interface","shared",0.220181989308241,0.725202529670631,0.159676535634248,0.159676535634248,6,"top_positive"
"Otarioidea","Otarioidea","B394","binary_aquatic_dependence","HGFAC",10,"Vascular / hematologic regulation","shared",-0.251889764940469,-0.628904620380683,0.158414636997665,0.158414636997665,7,"top_positive"
"Otarioidea","Otarioidea","B394","marine","SDR9C7",68,"Epithelial / body-surface interface","shared",0.409389888665918,0.750207581006501,0.307127398064579,0.307127398064579,1,"top_positive"
"Otarioidea","Otarioidea","B394","marine","EPOR",1,"Vascular / hematologic regulation","shared",-0.562386788005208,-0.502524437345524,0.282613104212874,0.282613104212874,2,"top_positive"
"Otarioidea","Otarioidea","B394","marine","KCNK18",69,"Ion channels / mechanosensation / membrane signaling","shared",0.43928773003255,0.594147181232109,0.261001566548691,0.261001566548691,3,"top_positive"
"Otarioidea","Otarioidea","B394","marine","TPX2",2,"DNA repair / chromatin / cell-cycle","marine_specific",-0.547364151458345,-0.455774825923789,0.24947480084785,0.24947480084785,4,"top_positive"
"Otarioidea","Otarioidea","B394","marine","HGFAC",3,"Vascular / hematologic regulation","shared",-0.314672853107267,-0.637190014423496,0.200506399810102,0.200506399810102,5,"top_positive"
"Otarioidea","Otarioidea","B394","marine","ESYT3",55,"Membrane trafficking / ER / vesicle processing","marine_specific",0.153832070750976,1.29178860728676,0.198718516431443,0.198718516431443,6,"top_positive"
"Otarioidea","Otarioidea","B394","marine","NKPD1",58,"Unassigned / low-confidence","marine_specific",0.230941713295598,0.668003556962673,0.154269885932513,0.154269885932513,7,"top_positive"
"Phocidae","Phocidae","B409","binary_aquatic_dependence","TGM3",101,"Epithelial / body-surface interface","shared",1.04080869919882,3.49677302526257,3.63947178381704,3.63947178381704,1,"top_positive"
"Phocidae","Phocidae","B409","binary_aquatic_dependence","PER1",100,"Endocrine / circadian / systemic regulation","aquatic_specific",0.784004329488712,1.30067151278296,1.01973209726447,1.01973209726447,2,"top_positive"
"Phocidae","Phocidae","B409","binary_aquatic_dependence","SYTL5",93,"Membrane trafficking / ER / vesicle processing","aquatic_specific",0.265993756746688,1.63931981231984,0.43604883538823,0.43604883538823,3,"top_positive"
"Phocidae","Phocidae","B409","binary_aquatic_dependence","PMIS2",3,"Developmental / transcriptional signaling regulators","aquatic_specific",-0.39072525213697,-1.11454446072728,0.435480665435529,0.435480665435529,4,"top_positive"
"Phocidae","Phocidae","B409","binary_aquatic_dependence","OMP",92,"Sensory systems","shared",0.231144543648012,1.6681111244486,0.385574784614844,0.385574784614844,5,"top_positive"
"Phocidae","Phocidae","B409","binary_aquatic_dependence","FN3K",12,"Metabolism / redox / lipid handling","shared",-0.244837253974046,-1.48334480467037,0.363178068672161,0.363178068672161,6,"top_positive"
"Phocidae","Phocidae","B409","binary_aquatic_dependence","ATF7IP2",1,"DNA repair / chromatin / cell-cycle","aquatic_specific",-0.581769927151342,-0.617022950355934,0.358965396879278,0.358965396879278,7,"top_positive"
"Phocidae","Phocidae","B409","marine","TGM3",71,"Epithelial / body-surface interface","shared",0.691315381170856,3.57042173251485,2.46828746095421,2.46828746095421,1,"top_positive"
"Phocidae","Phocidae","B409","marine","OMP",64,"Sensory systems","shared",0.345615697623917,1.66207879005841,0.574440520531954,0.574440520531954,2,"top_positive"
"Phocidae","Phocidae","B409","marine","SYDE1",4,"Cytoskeletal / muscle / ECM / adhesion","shared",-0.314258007626709,-1.55789320285591,0.489580414024693,0.489580414024693,3,"top_positive"
"Phocidae","Phocidae","B409","marine","MYH7B",67,"Cytoskeletal / muscle / ECM / adhesion","marine_specific",0.397856553371577,1.16725334090979,0.464399391125826,0.464399391125826,4,"top_positive"
"Phocidae","Phocidae","B409","marine","KCNK18",69,"Ion channels / mechanosensation / membrane signaling","shared",0.43928773003255,0.820522409648946,0.360445426775523,0.360445426775523,5,"top_positive"
"Phocidae","Phocidae","B409","marine","NKPD1",58,"Unassigned / low-confidence","marine_specific",0.230941713295598,1.47283747607586,0.340139610130923,0.340139610130923,6,"top_positive"
"Phocidae","Phocidae","B409","marine","FN3K",11,"Metabolism / redox / lipid handling","shared",-0.217860441354345,-1.48575847577325,0.323687997277918,0.323687997277918,7,"top_positive"
"Pinnipedia","Crown Pinnipedia","B410","binary_aquatic_dependence","PER1",100,"Endocrine / circadian / systemic regulation","aquatic_specific",0.784004329488712,1.14686079145267,0.899143825819746,0.899143825819746,1,"top_positive"
"Pinnipedia","Crown Pinnipedia","B410","binary_aquatic_dependence","CACNA1G",99,"Ion channels / mechanosensation / membrane signaling","aquatic_specific",0.593854706123962,0.856493163342732,0.508632495814081,0.508632495814081,2,"top_positive"
"Pinnipedia","Crown Pinnipedia","B410","binary_aquatic_dependence","PMIS2",3,"Developmental / transcriptional signaling regulators","aquatic_specific",-0.39072525213697,-0.912747553737685,0.35663351807156,0.35663351807156,3,"top_positive"
"Pinnipedia","Crown Pinnipedia","B410","binary_aquatic_dependence","ATF7IP2",1,"DNA repair / chromatin / cell-cycle","aquatic_specific",-0.581769927151342,-0.605662267577492,0.352356093286874,0.352356093286874,4,"top_positive"
"Pinnipedia","Crown Pinnipedia","B410","binary_aquatic_dependence","FAM13A",96,"Developmental / transcriptional signaling regulators","aquatic_specific",0.348973910716795,0.595619627303456,0.207855710639767,0.207855710639767,5,"top_positive"
"Pinnipedia","Crown Pinnipedia","B410","binary_aquatic_dependence","NUBP2",13,"Metabolism / redox / lipid handling","shared",-0.239999172123246,-0.785314891338837,0.188474923777378,0.188474923777378,6,"top_positive"
"Pinnipedia","Crown Pinnipedia","B410","binary_aquatic_dependence","NLRP8",11,"Immune / inflammatory regulation","aquatic_specific",-0.249357601464042,-0.718723659517145,0.179219207852654,0.179219207852654,7,"top_positive"
"Pinnipedia","Crown Pinnipedia","B410","marine","EPOR",1,"Vascular / hematologic regulation","shared",-0.562386788005208,-0.728112625897194,0.409480920984361,0.409480920984361,1,"top_positive"
"Pinnipedia","Crown Pinnipedia","B410","marine","TPX2",2,"DNA repair / chromatin / cell-cycle","marine_specific",-0.547364151458345,-0.567162475783006,0.310444407295979,0.310444407295979,2,"top_positive"
"Pinnipedia","Crown Pinnipedia","B410","marine","TRIM66",44,"DNA repair / chromatin / cell-cycle","marine_specific",0.0785377211171152,3.52001916185544,0.276454283260704,0.276454283260704,3,"top_positive"
"Pinnipedia","Crown Pinnipedia","B410","marine","OR52W1",61,"Sensory systems","shared",0.282799403614638,0.548854428108315,0.155215704940285,0.155215704940285,4,"top_positive"
"Pinnipedia","Crown Pinnipedia","B410","marine","KRT17",57,"Epithelial / body-surface interface","marine_specific",0.189861649168978,0.736835251933537,0.139896756097941,0.139896756097941,5,"top_positive"
"Pinnipedia","Crown Pinnipedia","B410","marine","CD34",9,"Vascular / hematologic regulation","shared",-0.231912055829233,-0.454357895229391,0.105371073564891,0.105371073564891,6,"top_positive"
"Pinnipedia","Crown Pinnipedia","B410","marine","CATSPERZ",6,"Cilia / flagella / reproductive-cell function","shared",-0.264244206101874,-0.392932027905444,0.103830011765873,0.103830011765873,7,"top_positive"
"Sirenia","Sirenia","B26","binary_aquatic_dependence","TGM3",101,"Epithelial / body-surface interface","shared",1.04080869919882,1.41161122774524,1.46921724572396,1.46921724572396,1,"top_positive"
"Sirenia","Sirenia","B26","binary_aquatic_dependence","ATF7IP2",1,"DNA repair / chromatin / cell-cycle","aquatic_specific",-0.581769927151342,-0.925599796246078,0.538486126033378,0.538486126033378,2,"top_positive"
"Sirenia","Sirenia","B26","binary_aquatic_dependence","IL33",94,"Immune / inflammatory regulation","shared",0.340038935001018,1.45973400354367,0.496366395949764,0.496366395949764,3,"top_positive"
"Sirenia","Sirenia","B26","binary_aquatic_dependence","LRP2",98,"Transport / endocytic / epithelial solute handling","aquatic_specific",0.471378525654808,0.823076261926727,0.387980474848491,0.387980474848491,4,"top_positive"
"Sirenia","Sirenia","B26","binary_aquatic_dependence","PER1",100,"Endocrine / circadian / systemic regulation","aquatic_specific",0.784004329488712,0.381905226772711,0.299415351244174,0.299415351244174,5,"top_positive"
"Sirenia","Sirenia","B26","binary_aquatic_dependence","SDR9C7",91,"Epithelial / body-surface interface","shared",0.220181989308241,1.22242504407907,0.269155977985545,0.269155977985545,6,"top_positive"
"Sirenia","Sirenia","B26","binary_aquatic_dependence","WDR93",2,"Cilia / flagella / reproductive-cell function","shared",-0.4793197990576,-0.504020882488762,0.241587188115348,0.241587188115348,7,"top_positive"
"Sirenia","Sirenia","B26","marine","TGM3",71,"Epithelial / body-surface interface","shared",0.691315381170856,1.44715490822502,1.00044044699286,1.00044044699286,1,"top_positive"
"Sirenia","Sirenia","B26","marine","SDR9C7",68,"Epithelial / body-surface interface","shared",0.409389888665918,1.25606266589364,0.514219354947612,0.514219354947612,2,"top_positive"
"Sirenia","Sirenia","B26","marine","IL33",59,"Immune / inflammatory regulation","shared",0.27044270721607,1.49209879308934,0.403527237036912,0.403527237036912,3,"top_positive"
"Sirenia","Sirenia","B26","marine","KRTDAP",66,"Epithelial / body-surface interface","shared",0.386565925079529,0.62686937948906,0.242326341586219,0.242326341586219,4,"top_positive"
"Sirenia","Sirenia","B26","marine","ALOX12B",54,"Epithelial / body-surface interface","marine_specific",0.149753620737968,0.860075813619587,0.128799467198687,0.128799467198687,5,"top_positive"
"Sirenia","Sirenia","B26","marine","WDR93",8,"Cilia / flagella / reproductive-cell function","shared",-0.242927446164409,-0.49855662988697,0.121113088866776,0.121113088866776,6,"top_positive"
"Sirenia","Sirenia","B26","marine","COL20A1",46,"Cytoskeletal / muscle / ECM / adhesion","shared",0.0921292718400568,1.09990489816915,0.101333437361636,0.101333437361636,7,"top_positive"
"Ursus_arctos_plus_Ursus_maritimus","Brown bear + polar bear","B349","binary_aquatic_dependence","WDR93",2,"Cilia / flagella / reproductive-cell function","shared",-0.4793197990576,-1.95118120400594,0.935239782629095,0.935239782629095,1,"top_positive"
"Ursus_arctos_plus_Ursus_maritimus","Brown bear + polar bear","B349","binary_aquatic_dependence","SYTL5",93,"Membrane trafficking / ER / vesicle processing","aquatic_specific",0.265993756746688,2.71462862352636,0.722074265743867,0.722074265743867,2,"top_positive"
"Ursus_arctos_plus_Ursus_maritimus","Brown bear + polar bear","B349","binary_aquatic_dependence","DBNL",80,"Cytoskeletal / muscle / ECM / adhesion","shared",0.116035395287358,4.14850378290266,0.481373276300208,0.481373276300208,3,"top_positive"
"Ursus_arctos_plus_Ursus_maritimus","Brown bear + polar bear","B349","binary_aquatic_dependence","CATSPERG",17,"Cilia / flagella / reproductive-cell function","aquatic_specific",-0.232264279338058,-2.00168850047952,0.464920737023154,0.464920737023154,4,"top_positive"
"Ursus_arctos_plus_Ursus_maritimus","Brown bear + polar bear","B349","binary_aquatic_dependence","PDGFB",5,"Vascular / hematologic regulation","aquatic_specific",-0.348561123284862,-1.26540545001707,0.441071145068738,0.441071145068738,5,"top_positive"
"Ursus_arctos_plus_Ursus_maritimus","Brown bear + polar bear","B349","binary_aquatic_dependence","PMIS2",3,"Developmental / transcriptional signaling regulators","aquatic_specific",-0.39072525213697,-1.11454446072728,0.435480665435529,0.435480665435529,6,"top_positive"
"Ursus_arctos_plus_Ursus_maritimus","Brown bear + polar bear","B349","binary_aquatic_dependence","KEAP1",21,"Developmental / transcriptional signaling regulators","aquatic_specific",-0.19883739251004,-2.00822504552793,0.399310231626132,0.399310231626132,7,"top_positive"
"Ursus_arctos_plus_Ursus_maritimus","Brown bear + polar bear","B349","marine","MYH7B",67,"Cytoskeletal / muscle / ECM / adhesion","marine_specific",0.397856553371577,1.61756087030557,0.643557192728503,0.643557192728503,1,"top_positive"
"Ursus_arctos_plus_Ursus_maritimus","Brown bear + polar bear","B349","marine","TRIM66",44,"DNA repair / chromatin / cell-cycle","marine_specific",0.0785377211171152,6.56758940833018,0.515803505363155,0.515803505363155,2,"top_positive"
"Ursus_arctos_plus_Ursus_maritimus","Brown bear + polar bear","B349","marine","WDR93",8,"Cilia / flagella / reproductive-cell function","shared",-0.242927446164409,-1.96092042820439,0.47636139175531,0.47636139175531,3,"top_positive"
"Ursus_arctos_plus_Ursus_maritimus","Brown bear + polar bear","B349","marine","DBNL",48,"Cytoskeletal / muscle / ECM / adhesion","shared",0.109704318050152,4.21288710609289,0.462171906996197,0.462171906996197,4,"top_positive"
"Ursus_arctos_plus_Ursus_maritimus","Brown bear + polar bear","B349","marine","HGFAC",3,"Vascular / hematologic regulation","shared",-0.314672853107267,-1.34988804740223,0.424773123251458,0.424773123251458,5,"top_positive"
"Ursus_arctos_plus_Ursus_maritimus","Brown bear + polar bear","B349","marine","TOGARAM2",51,"Cilia / flagella / reproductive-cell function","shared",0.129304237042922,2.44622972661069,0.316307868431111,0.316307868431111,6,"top_positive"
"Ursus_arctos_plus_Ursus_maritimus","Brown bear + polar bear","B349","marine","CATSPERZ",6,"Cilia / flagella / reproductive-cell function","shared",-0.264244206101874,-1.16646446859008,0.308231477448631,0.308231477448631,7,"top_positive"
"common_ancestor_Cetacea_plus_Hippopotamus","Cetacea + hippo ancestor","B593","binary_aquatic_dependence","TGM3",101,"Epithelial / body-surface interface","shared",1.04080869919882,2.21446954561285,2.3048391671847,2.3048391671847,1,"top_positive"
"common_ancestor_Cetacea_plus_Hippopotamus","Cetacea + hippo ancestor","B593","binary_aquatic_dependence","LRP2",98,"Transport / endocytic / epithelial solute handling","aquatic_specific",0.471378525654808,4.01679782060841,1.89343223453184,1.89343223453184,2,"top_positive"
"common_ancestor_Cetacea_plus_Hippopotamus","Cetacea + hippo ancestor","B593","binary_aquatic_dependence","IL33",94,"Immune / inflammatory regulation","shared",0.340038935001018,1.77089357082817,0.60217276382456,0.60217276382456,3,"top_positive"
"common_ancestor_Cetacea_plus_Hippopotamus","Cetacea + hippo ancestor","B593","binary_aquatic_dependence","ATF7IP2",1,"DNA repair / chromatin / cell-cycle","aquatic_specific",-0.581769927151342,-0.950457125790869,0.552947372831828,0.552947372831828,4,"top_positive"
"common_ancestor_Cetacea_plus_Hippopotamus","Cetacea + hippo ancestor","B593","binary_aquatic_dependence","FAM13A",96,"Developmental / transcriptional signaling regulators","aquatic_specific",0.348973910716795,1.21681028358969,0.424635043264705,0.424635043264705,5,"top_positive"
"common_ancestor_Cetacea_plus_Hippopotamus","Cetacea + hippo ancestor","B593","binary_aquatic_dependence","PDGFB",5,"Vascular / hematologic regulation","aquatic_specific",-0.348561123284862,-1.10821241334476,0.386279763633677,0.386279763633677,6,"top_positive"
"common_ancestor_Cetacea_plus_Hippopotamus","Cetacea + hippo ancestor","B593","binary_aquatic_dependence","SMCO3",7,"Unassigned / low-confidence","aquatic_specific",-0.307082295991399,-1.04300225274641,0.32028752649757,0.32028752649757,7,"top_positive"
"common_ancestor_Cetacea_plus_Hippopotamus","Cetacea + hippo ancestor","B593","marine","TGM3",71,"Epithelial / body-surface interface","shared",0.691315381170856,2.26468495935251,1.56561154590669,1.56561154590669,1,"top_positive"
"common_ancestor_Cetacea_plus_Hippopotamus","Cetacea + hippo ancestor","B593","marine","IL33",59,"Immune / inflammatory regulation","shared",0.27044270721607,1.80742195264678,0.488804085955552,0.488804085955552,2,"top_positive"
"common_ancestor_Cetacea_plus_Hippopotamus","Cetacea + hippo ancestor","B593","marine","EPOR",1,"Vascular / hematologic regulation","shared",-0.562386788005208,-0.643961483788576,0.362155430466925,0.362155430466925,3,"top_positive"
"common_ancestor_Cetacea_plus_Hippopotamus","Cetacea + hippo ancestor","B593","marine","IL36G",56,"Immune / inflammatory regulation","marine_specific",0.166019839478868,2.0864955505301,0.34639965637238,0.34639965637238,4,"top_positive"
"common_ancestor_Cetacea_plus_Hippopotamus","Cetacea + hippo ancestor","B593","marine","ATG2A",20,"Membrane trafficking / ER / vesicle processing","marine_specific",-0.0892133442112914,-3.19304680080076,0.284862383322601,0.284862383322601,5,"top_positive"
"common_ancestor_Cetacea_plus_Hippopotamus","Cetacea + hippo ancestor","B593","marine","OR52W1",61,"Sensory systems","shared",0.282799403614638,0.838162328351196,0.237031806589975,0.237031806589975,6,"top_positive"
"common_ancestor_Cetacea_plus_Hippopotamus","Cetacea + hippo ancestor","B593","marine","CAPN14",63,"Epithelial / body-surface interface","marine_specific",0.342438899161804,0.689837675216484,0.236227254101471,0.236227254101471,7,"top_positive"
"crown_Cetacea","Crown Cetacea","B592","binary_aquatic_dependence","TGM3",101,"Epithelial / body-surface interface","shared",1.04080869919882,2.37978610985346,2.47690208536799,2.47690208536799,1,"top_positive"
"crown_Cetacea","Crown Cetacea","B592","binary_aquatic_dependence","PER1",100,"Endocrine / circadian / systemic regulation","aquatic_specific",0.784004329488712,1.92710373109188,1.51085766854988,1.51085766854988,2,"top_positive"
"crown_Cetacea","Crown Cetacea","B592","binary_aquatic_dependence","PRSS53",89,"Epithelial / body-surface interface","aquatic_specific",0.194083977905306,2.11579829502964,0.410642549544615,0.410642549544615,3,"top_positive"
"crown_Cetacea","Crown Cetacea","B592","binary_aquatic_dependence","WDR93",2,"Cilia / flagella / reproductive-cell function","shared",-0.4793197990576,-0.745919106237803,0.357533796115129,0.357533796115129,4,"top_positive"
"crown_Cetacea","Crown Cetacea","B592","binary_aquatic_dependence","OR52W1",88,"Sensory systems","shared",0.190684677268266,1.38310812837251,0.263737527085827,0.263737527085827,5,"top_positive"
"crown_Cetacea","Crown Cetacea","B592","binary_aquatic_dependence","SLC6A15",16,"Transport / endocytic / epithelial solute handling","aquatic_specific",-0.23289351110375,-0.966017864776508,0.224979292316748,0.224979292316748,6,"top_positive"
"crown_Cetacea","Crown Cetacea","B592","binary_aquatic_dependence","ATF7IP2",1,"DNA repair / chromatin / cell-cycle","aquatic_specific",-0.581769927151342,-0.363629023403181,0.211548430455382,0.211548430455382,7,"top_positive"
"crown_Cetacea","Crown Cetacea","B592","marine","TGM3",71,"Epithelial / body-surface interface","shared",0.691315381170856,2.43302258033502,1.6819859325216,1.6819859325216,1,"top_positive"
"crown_Cetacea","Crown Cetacea","B592","marine","KRTDAP",66,"Epithelial / body-surface interface","shared",0.386565925079529,1.59463705565283,0.616432348584532,0.616432348584532,2,"top_positive"
"crown_Cetacea","Crown Cetacea","B592","marine","OR52W1",61,"Sensory systems","shared",0.282799403614638,1.37492373000625,0.388827610861381,0.388827610861381,3,"top_positive"
"crown_Cetacea","Crown Cetacea","B592","marine","SSTR4",52,"Endocrine / circadian / systemic regulation","marine_specific",0.137940410562783,2.56488849133872,0.35380177154302,0.35380177154302,4,"top_positive"
"crown_Cetacea","Crown Cetacea","B592","marine","ACP4",65,"Cytoskeletal / muscle / ECM / adhesion","marine_specific",0.36185377349003,0.749583795952328,0.271239725112331,0.271239725112331,5,"top_positive"
"crown_Cetacea","Crown Cetacea","B592","marine","CD34",9,"Vascular / hematologic regulation","shared",-0.231912055829233,-0.965606190449255,0.22393571674852,0.22393571674852,6,"top_positive"
"crown_Cetacea","Crown Cetacea","B592","marine","CATSPERZ",6,"Cilia / flagella / reproductive-cell function","shared",-0.264244206101874,-0.834407507881815,0.220487349485674,0.220487349485674,7,"top_positive"
"Dugong_plus_Hydrodamalis","Dugong + Hydrodamalis","B25","binary_aquatic_dependence","PDGFB",5,"Vascular / hematologic regulation","aquatic_specific",-0.348561123284862,1.75550979038938,-0.611902464475696,0.611902464475696,1,"top_negative"
"Dugong_plus_Hydrodamalis","Dugong + Hydrodamalis","B25","binary_aquatic_dependence","IL33",94,"Immune / inflammatory regulation","shared",0.340038935001018,-1.25231167496481,-0.425834728244375,0.425834728244375,2,"top_negative"
"Dugong_plus_Hydrodamalis","Dugong + Hydrodamalis","B25","binary_aquatic_dependence","PER1",100,"Endocrine / circadian / systemic regulation","aquatic_specific",0.784004329488712,-0.494138411226618,-0.387406653768342,0.387406653768342,3,"top_negative"
"Dugong_plus_Hydrodamalis","Dugong + Hydrodamalis","B25","binary_aquatic_dependence","CASTOR1",40,"Endocrine / circadian / systemic regulation","aquatic_specific",-0.0825057476543748,2.05005959172027,-0.169141699350903,0.169141699350903,4,"top_negative"
"Dugong_plus_Hydrodamalis","Dugong + Hydrodamalis","B25","binary_aquatic_dependence","HGFAC",10,"Vascular / hematologic regulation","shared",-0.251889764940469,0.536937454755236,-0.13524904926603,0.13524904926603,5,"top_negative"
"Dugong_plus_Hydrodamalis","Dugong + Hydrodamalis","B25","binary_aquatic_dependence","SDR9C7",91,"Epithelial / body-surface interface","shared",0.220181989308241,-0.529451635541802,-0.116575714356096,0.116575714356096,6,"top_negative"
"Dugong_plus_Hydrodamalis","Dugong + Hydrodamalis","B25","binary_aquatic_dependence","CATSPERG",17,"Cilia / flagella / reproductive-cell function","aquatic_specific",-0.232264279338058,0.399035516084777,-0.0926816965737208,0.0926816965737208,7,"top_negative"
"Dugong_plus_Hydrodamalis","Dugong + Hydrodamalis","B25","marine","TPX2",2,"DNA repair / chromatin / cell-cycle","marine_specific",-0.547364151458345,2.60533077025585,-1.42606466632941,1.42606466632941,1,"top_negative"
"Dugong_plus_Hydrodamalis","Dugong + Hydrodamalis","B25","marine","EPOR",1,"Vascular / hematologic regulation","shared",-0.562386788005208,1.26649833692855,-0.712261931719188,0.712261931719188,2,"top_negative"
"Dugong_plus_Hydrodamalis","Dugong + Hydrodamalis","B25","marine","IL33",59,"Immune / inflammatory regulation","shared",0.27044270721607,-1.25623647320033,-0.339739992715866,0.339739992715866,3,"top_negative"
"Dugong_plus_Hydrodamalis","Dugong + Hydrodamalis","B25","marine","SDR9C7",68,"Epithelial / body-surface interface","shared",0.409389888665918,-0.526229367957119,-0.215432982360701,0.215432982360701,4,"top_negative"
"Dugong_plus_Hydrodamalis","Dugong + Hydrodamalis","B25","marine","APH1B",14,"Membrane trafficking / ER / vesicle processing","marine_specific",-0.152260877432123,1.1544469310121,-0.175777102664723,0.175777102664723,5,"top_negative"
"Dugong_plus_Hydrodamalis","Dugong + Hydrodamalis","B25","marine","HGFAC",3,"Vascular / hematologic regulation","shared",-0.314672853107267,0.53453366461062,-0.168203233324907,0.168203233324907,6,"top_negative"
"Dugong_plus_Hydrodamalis","Dugong + Hydrodamalis","B25","marine","OMP",64,"Sensory systems","shared",0.345615697623917,-0.379325592931973,-0.13110087942779,0.13110087942779,7,"top_negative"
"Lutrinae_sampled","Lutrinae / Enhydra-related","B380","binary_aquatic_dependence","PUSL1",6,"Metabolism / redox / lipid handling","shared",-0.314220898750119,2.44721978996208,-0.768967601840962,0.768967601840962,1,"top_negative"
"Lutrinae_sampled","Lutrinae / Enhydra-related","B380","binary_aquatic_dependence","ATF7IP2",1,"DNA repair / chromatin / cell-cycle","aquatic_specific",-0.581769927151342,1.31691961767155,-0.766144230036948,0.766144230036948,2,"top_negative"
"Lutrinae_sampled","Lutrinae / Enhydra-related","B380","binary_aquatic_dependence","KIF18A",95,"DNA repair / chromatin / cell-cycle","aquatic_specific",0.340198342633948,-1.47964940305389,-0.503374274598242,0.503374274598242,3,"top_negative"
"Lutrinae_sampled","Lutrinae / Enhydra-related","B380","binary_aquatic_dependence","CACNA1G",99,"Ion channels / mechanosensation / membrane signaling","aquatic_specific",0.593854706123962,-0.736989778825035,-0.437664848520505,0.437664848520505,4,"top_negative"
"Lutrinae_sampled","Lutrinae / Enhydra-related","B380","binary_aquatic_dependence","IL33",94,"Immune / inflammatory regulation","shared",0.340038935001018,-1.25231167496481,-0.425834728244375,0.425834728244375,5,"top_negative"
"Lutrinae_sampled","Lutrinae / Enhydra-related","B380","binary_aquatic_dependence","SPEF2",85,"Cilia / flagella / reproductive-cell function","aquatic_specific",0.174059525751515,-1.91992469287402,-0.334181181520275,0.334181181520275,6,"top_negative"
"Lutrinae_sampled","Lutrinae / Enhydra-related","B380","binary_aquatic_dependence","NWD1",97,"Developmental / transcriptional signaling regulators","aquatic_specific",0.404558879261438,-0.770902977382563,-0.311875644549196,0.311875644549196,7,"top_negative"
"Lutrinae_sampled","Lutrinae / Enhydra-related","B380","marine","PUSL1",5,"Metabolism / redox / lipid handling","shared",-0.270477624990477,2.47049022849186,-0.668212329564657,0.668212329564657,1,"top_negative"
"Lutrinae_sampled","Lutrinae / Enhydra-related","B380","marine","FAM234A",18,"Unassigned / low-confidence","marine_specific",-0.108556846491888,5.98528734085229,-0.649743919070743,0.649743919070743,2,"top_negative"
"Lutrinae_sampled","Lutrinae / Enhydra-related","B380","marine","KCNK18",69,"Ion channels / mechanosensation / membrane signaling","shared",0.43928773003255,-1.21344822905597,-0.533052918054014,0.533052918054014,3,"top_negative"
"Lutrinae_sampled","Lutrinae / Enhydra-related","B380","marine","ACP4",65,"Cytoskeletal / muscle / ECM / adhesion","marine_specific",0.36185377349003,-1.04945723387968,-0.379750060195771,0.379750060195771,4,"top_negative"
"Lutrinae_sampled","Lutrinae / Enhydra-related","B380","marine","MYH7B",67,"Cytoskeletal / muscle / ECM / adhesion","marine_specific",0.397856553371577,-0.886166488666984,-0.352567144894439,0.352567144894439,5,"top_negative"
"Lutrinae_sampled","Lutrinae / Enhydra-related","B380","marine","IL33",59,"Immune / inflammatory regulation","shared",0.27044270721607,-1.25623647320033,-0.339739992715866,0.339739992715866,6,"top_negative"
"Lutrinae_sampled","Lutrinae / Enhydra-related","B380","marine","KRTDAP",66,"Epithelial / body-surface interface","shared",0.386565925079529,-0.7956627842008,-0.307576120225936,0.307576120225936,7,"top_negative"
"Mysticeti","Mysticeti","B544","binary_aquatic_dependence","LRP2",98,"Transport / endocytic / epithelial solute handling","aquatic_specific",0.471378525654808,-0.871086630920443,-0.410611531800893,0.410611531800893,1,"top_negative"
"Mysticeti","Mysticeti","B544","binary_aquatic_dependence","PER1",100,"Endocrine / circadian / systemic regulation","aquatic_specific",0.784004329488712,-0.366159151001057,-0.28707035966674,0.28707035966674,2,"top_negative"
"Mysticeti","Mysticeti","B544","binary_aquatic_dependence","NWD1",97,"Developmental / transcriptional signaling regulators","aquatic_specific",0.404558879261438,-0.621487675694987,-0.25142835755396,0.25142835755396,3,"top_negative"
"Mysticeti","Mysticeti","B544","binary_aquatic_dependence","SEC61A2",87,"Membrane trafficking / ER / vesicle processing","aquatic_specific",0.176583875943885,-1.31034677313231,-0.231386112030266,0.231386112030266,4,"top_negative"
"Mysticeti","Mysticeti","B544","binary_aquatic_dependence","FZD5",83,"Developmental / transcriptional signaling regulators","aquatic_specific",0.130676120517993,-1.58059404971009,-0.206545898529939,0.206545898529939,5,"top_negative"
